district_code,district,year,month,lst,night_lst
17719,Chhindwara,2019.0,5.0,49.17953415313926,25.00345484961492
17719,Chhindwara,2019.0,6.0,46.12749367228187,25.78039002423285
17719,Chhindwara,2019.0,7.0,36.3450051582165,21.71438830661589
17719,Chhindwara,2019.0,8.0,26.73864582649723,19.348411314642565
17719,Chhindwara,2019.0,9.0,27.491575630207,19.758849774405267
17719,Chhindwara,2019.0,10.0,29.62426655742726,19.254063551764588
17719,Chhindwara,2019.0,11.0,29.105450952526805,18.79595118518798
17719,Chhindwara,2019.0,12.0,25.03310183154672,14.020935312049486
17719,Chhindwara,2020.0,1.0,24.048984349157717,12.8518426799483
17719,Chhindwara,2020.0,2.0,29.43854252067369,15.546226907123268
17719,Chhindwara,2020.0,3.0,34.2599479632466,18.81689091947572
17719,Chhindwara,2020.0,4.0,43.91066055130169,21.31242226066413
17719,Chhindwara,2020.0,5.0,44.504664361408885,23.242577402439437
17719,Chhindwara,2020.0,6.0,36.963443155082814,22.41857172154761
17719,Chhindwara,2020.0,7.0,30.691771114005597,21.42767873978133
17719,Chhindwara,2020.0,8.0,27.566750340823877,20.358968599803685
17719,Chhindwara,2020.0,9.0,29.716126958652463,20.20131101075409
17719,Chhindwara,2020.0,10.0,31.21007812863712,20.2734710873568
17719,Chhindwara,2020.0,11.0,30.146642584992367,16.380697674418638
17719,Chhindwara,2020.0,12.0,28.102469791730485,13.864845066490872
17719,Chhindwara,2021.0,1.0,27.95340877488512,14.906809532430756
17719,Chhindwara,2021.0,2.0,31.994711595712047,15.39937965035242
17719,Chhindwara,2021.0,3.0,39.75378975497701,19.22301541285176
17719,Chhindwara,2021.0,4.0,44.796054695252735,20.07356895899844
17719,Chhindwara,2021.0,5.0,43.427533592649255,21.641012896243755
17719,Chhindwara,2021.0,6.0,35.80210499540583,21.38491886771189
17719,Chhindwara,2021.0,7.0,34.47849556442266,20.906920265267853
17719,Chhindwara,2021.0,8.0,28.28034795507613,20.390175590775677
17719,Chhindwara,2021.0,9.0,28.57023435557469,20.449312003681413
17719,Chhindwara,2021.0,10.0,30.311856171516013,16.75850222833564
17719,Chhindwara,2021.0,11.0,29.008543874425683,16.069116016815908
17719,Chhindwara,2021.0,12.0,25.61435988361414,15.067478481309706
17719,Chhindwara,2022.0,1.0,23.86969990199073,13.820727484281246
17719,Chhindwara,2022.0,2.0,29.0861325849924,17.239617326844243
17719,Chhindwara,2022.0,3.0,40.88408127718223,18.236927506037237
17719,Chhindwara,2022.0,4.0,44.88034604594172,22.45496343345335
17719,Chhindwara,2022.0,5.0,44.44480230321614,22.731707038656527
17719,Chhindwara,2022.0,6.0,42.285342042878966,25.1692623051818
17719,Chhindwara,2022.0,7.0,29.68152117039151,17.68567050593226
17719,Chhindwara,2022.0,8.0,28.62512001965693,19.88995632952874
17719,Chhindwara,2022.0,9.0,29.015598683001475,20.30869752983552
17719,Chhindwara,2022.0,10.0,29.71529147013777,20.24825314510046
17719,Chhindwara,2022.0,11.0,28.68643130781013,15.20297872340428
17719,Chhindwara,2022.0,12.0,26.908095283307773,15.540851680767242
17719,Chhindwara,2023.0,1.0,25.912070949463995,15.90615231436412
17719,Chhindwara,2023.0,2.0,32.01275998162318,18.031669086162
17719,Chhindwara,2023.0,3.0,36.59644395712088,17.09788057458308
17719,Chhindwara,2023.0,4.0,41.055186683001565,21.045463888190405
17719,Chhindwara,2023.0,5.0,42.199536658499184,22.19294538777073
17719,Chhindwara,2023.0,6.0,42.64899082695244,26.05669796700057
17719,Chhindwara,2023.0,7.0,29.394453879011976,21.952440383640923
17719,Chhindwara,2023.0,8.0,28.504966067031926,19.521300010248577
17719,Chhindwara,2023.0,9.0,28.138126428790223,20.196679419499443
17719,Chhindwara,2023.0,10.0,30.43589691883612,20.562736675322423
17719,Chhindwara,2023.0,11.0,29.003113081163946,16.07968226696003
17719,Chhindwara,2023.0,12.0,23.935760842266397,13.51628665667308
17719,Chhindwara,2024.0,1.0,23.83458736294032,14.566400419893627
17719,Chhindwara,2024.0,2.0,28.095006584992248,17.046347852929024
17719,Chhindwara,2024.0,3.0,35.835779537519045,17.414800104610457
