district_code,district,year,built_up_area_sq_m,built_up_area_sq_km,month
17716,Bhopal,2016,68202688.81882355,68.20268881882355,4
17716,Bhopal,2016,68202688.81882355,68.20268881882355,5
17716,Bhopal,2016,68202688.81882355,68.20268881882355,6
17716,Bhopal,2016,68202688.81882355,68.20268881882355,7
17716,Bhopal,2016,68202688.81882355,68.20268881882355,8
17716,Bhopal,2016,68202688.81882355,68.20268881882355,9
17716,Bhopal,2016,68202688.81882355,68.20268881882355,10
17716,Bhopal,2016,68202688.81882355,68.20268881882355,11
17716,Bhopal,2016,68202688.81882355,68.20268881882355,12
17716,Bhopal,2017,69526634.91607845,69.52663491607845,1
17716,Bhopal,2017,69526634.91607845,69.52663491607845,2
17716,Bhopal,2017,69526634.91607845,69.52663491607845,3
17716,Bhopal,2017,69526634.91607845,69.52663491607845,4
17716,Bhopal,2017,69526634.91607845,69.52663491607845,5
17716,Bhopal,2017,69526634.91607845,69.52663491607845,6
17716,Bhopal,2017,69526634.91607845,69.52663491607845,7
17716,Bhopal,2017,69526634.91607845,69.52663491607845,8
17716,Bhopal,2017,69526634.91607845,69.52663491607845,9
17716,Bhopal,2017,69526634.91607845,69.52663491607845,10
17716,Bhopal,2017,69526634.91607845,69.52663491607845,11
17716,Bhopal,2017,69526634.91607845,69.52663491607845,12
17716,Bhopal,2018,70850581.01333335,70.85058101333335,1
17716,Bhopal,2018,70850581.01333335,70.85058101333335,2
17716,Bhopal,2018,70850581.01333335,70.85058101333335,3
17716,Bhopal,2018,70850581.01333335,70.85058101333335,4
17716,Bhopal,2018,70850581.01333335,70.85058101333335,5
17716,Bhopal,2018,70850581.01333335,70.85058101333335,6
17716,Bhopal,2018,70850581.01333335,70.85058101333335,7
17716,Bhopal,2018,70850581.01333335,70.85058101333335,8
17716,Bhopal,2018,70850581.01333335,70.85058101333335,9
17716,Bhopal,2018,70850581.01333335,70.85058101333335,10
17716,Bhopal,2018,70850581.01333335,70.85058101333335,11
17716,Bhopal,2018,70850581.01333335,70.85058101333335,12
17716,Bhopal,2019,72174527.11058825,72.17452711058826,1
17716,Bhopal,2019,72174527.11058825,72.17452711058826,2
17716,Bhopal,2019,72174527.11058825,72.17452711058826,3
17716,Bhopal,2019,72174527.11058825,72.17452711058826,4
17716,Bhopal,2019,72174527.11058825,72.17452711058826,5
17716,Bhopal,2019,72174527.11058825,72.17452711058826,6
17716,Bhopal,2019,72174527.11058825,72.17452711058826,7
17716,Bhopal,2019,72174527.11058825,72.17452711058826,8
17716,Bhopal,2019,72174527.11058825,72.17452711058826,9
17716,Bhopal,2019,72174527.11058825,72.17452711058826,10
17716,Bhopal,2019,72174527.11058825,72.17452711058826,11
17716,Bhopal,2019,72174527.11058825,72.17452711058826,12
17716,Bhopal,2020,73498473.20784315,73.49847320784315,1
17716,Bhopal,2020,73498473.20784315,73.49847320784315,2
17716,Bhopal,2020,73498473.20784315,73.49847320784315,3
17716,Bhopal,2020,73498473.20784315,73.49847320784315,4
17716,Bhopal,2020,73498473.20784315,73.49847320784315,5
17716,Bhopal,2020,73498473.20784315,73.49847320784315,6
17716,Bhopal,2020,73498473.20784315,73.49847320784315,7
17716,Bhopal,2020,73498473.20784315,73.49847320784315,8
17716,Bhopal,2020,73498473.20784315,73.49847320784315,9
17716,Bhopal,2020,73498473.20784315,73.49847320784315,10
17716,Bhopal,2020,73498473.20784315,73.49847320784315,11
17716,Bhopal,2020,73498473.20784315,73.49847320784315,12
17716,Bhopal,2021,74525023.77882355,74.52502377882355,1
17716,Bhopal,2021,74525023.77882355,74.52502377882355,2
17716,Bhopal,2021,74525023.77882355,74.52502377882355,3
17716,Bhopal,2021,74525023.77882355,74.52502377882355,4
17716,Bhopal,2021,74525023.77882355,74.52502377882355,5
17716,Bhopal,2021,74525023.77882355,74.52502377882355,6
17716,Bhopal,2021,74525023.77882355,74.52502377882355,7
17716,Bhopal,2021,74525023.77882355,74.52502377882355,8
17716,Bhopal,2021,74525023.77882355,74.52502377882355,9
17716,Bhopal,2021,74525023.77882355,74.52502377882355,10
17716,Bhopal,2021,74525023.77882355,74.52502377882355,11
17716,Bhopal,2021,74525023.77882355,74.52502377882355,12
17716,Bhopal,2022,75551574.34980394,75.55157434980394,1
17716,Bhopal,2022,75551574.34980394,75.55157434980394,2
17716,Bhopal,2022,75551574.34980394,75.55157434980394,3
17716,Bhopal,2022,75551574.34980394,75.55157434980394,4
17716,Bhopal,2022,75551574.34980394,75.55157434980394,5
17716,Bhopal,2022,75551574.34980394,75.55157434980394,6
17716,Bhopal,2022,75551574.34980394,75.55157434980394,7
17716,Bhopal,2022,75551574.34980394,75.55157434980394,8
17716,Bhopal,2022,75551574.34980394,75.55157434980394,9
17716,Bhopal,2022,75551574.34980394,75.55157434980394,10
17716,Bhopal,2022,75551574.34980394,75.55157434980394,11
17716,Bhopal,2022,75551574.34980394,75.55157434980394,12
17716,Bhopal,2023,76578124.92078434,76.57812492078433,1
17716,Bhopal,2023,76578124.92078434,76.57812492078433,2
17716,Bhopal,2023,76578124.92078434,76.57812492078433,3
17716,Bhopal,2023,76578124.92078434,76.57812492078433,4
17716,Bhopal,2023,76578124.92078434,76.57812492078433,5
17716,Bhopal,2023,76578124.92078434,76.57812492078433,6
17716,Bhopal,2023,76578124.92078434,76.57812492078433,7
17716,Bhopal,2023,76578124.92078434,76.57812492078433,8
17716,Bhopal,2023,76578124.92078434,76.57812492078433,9
17716,Bhopal,2023,76578124.92078434,76.57812492078433,10
17716,Bhopal,2023,76578124.92078434,76.57812492078433,11
17716,Bhopal,2023,76578124.92078434,76.57812492078433,12
17716,Bhopal,2024,77604675.49176472,77.60467549176472,1
17716,Bhopal,2024,77604675.49176472,77.60467549176472,2
17716,Bhopal,2024,77604675.49176472,77.60467549176472,3
17716,Bhopal,2024,77604675.49176472,77.60467549176472,4
17716,Bhopal,2024,77604675.49176472,77.60467549176472,5
17716,Bhopal,2024,77604675.49176472,77.60467549176472,6
17716,Bhopal,2024,77604675.49176472,77.60467549176472,7
17716,Bhopal,2024,77604675.49176472,77.60467549176472,8
17716,Bhopal,2024,77604675.49176472,77.60467549176472,9
17716,Bhopal,2024,77604675.49176472,77.60467549176472,10
17716,Bhopal,2024,77604675.49176472,77.60467549176472,11
17716,Bhopal,2024,77604675.49176472,77.60467549176472,12
17716,Bhopal,2025,78631226.06274512,78.63122606274513,1
17716,Bhopal,2025,78631226.06274512,78.63122606274513,2
17716,Bhopal,2025,78631226.06274512,78.63122606274513,3
17716,Bhopal,2025,78631226.06274512,78.63122606274513,4
17716,Bhopal,2025,78631226.06274512,78.63122606274513,5
17716,Bhopal,2025,78631226.06274512,78.63122606274513,6
17716,Bhopal,2025,78631226.06274512,78.63122606274513,7
17716,Bhopal,2025,78631226.06274512,78.63122606274513,8
17716,Bhopal,2025,78631226.06274512,78.63122606274513,9
17716,Bhopal,2025,78631226.06274512,78.63122606274513,10
17716,Bhopal,2025,78631226.06274512,78.63122606274513,11
17716,Bhopal,2025,78631226.06274512,78.63122606274513,12
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,1
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,2
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,3
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,4
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,5
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,6
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,7
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,8
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,9
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,10
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,11
70171,Burhanpur,2015,15556399.776470589,15.556399776470588,12
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,1
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,2
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,3
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,4
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,5
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,6
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,7
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,8
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,9
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,10
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,11
70171,Burhanpur,2016,15801984.571764706,15.801984571764706,12
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,1
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,2
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,3
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,4
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,5
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,6
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,7
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,8
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,9
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,10
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,11
70171,Burhanpur,2017,16047569.367058823,16.047569367058824,12
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,1
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,2
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,3
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,4
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,5
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,6
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,7
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,8
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,9
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,10
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,11
70171,Burhanpur,2018,16293154.162352942,16.29315416235294,12
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,1
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,2
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,3
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,4
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,5
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,6
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,7
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,8
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,9
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,10
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,11
70171,Burhanpur,2019,16538738.95764706,16.53873895764706,12
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,1
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,2
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,3
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,4
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,5
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,6
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,7
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,8
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,9
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,10
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,11
70171,Burhanpur,2020,16784323.752941176,16.784323752941177,12
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,1
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,2
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,3
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,4
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,5
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,6
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,7
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,8
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,9
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,10
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,11
70171,Burhanpur,2021,17118968.062745098,17.118968062745097,12
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,1
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,2
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,3
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,4
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,5
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,6
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,7
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,8
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,9
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,10
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,11
70171,Burhanpur,2022,17453612.37254902,17.45361237254902,12
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,1
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,2
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,3
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,4
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,5
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,6
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,7
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,8
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,9
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,10
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,11
70171,Burhanpur,2023,17788256.682352945,17.788256682352944,12
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,1
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,2
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,3
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,4
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,5
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,6
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,7
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,8
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,9
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,10
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,11
70171,Burhanpur,2024,18122900.992156867,18.12290099215687,12
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,1
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,2
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,3
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,4
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,5
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,6
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,7
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,8
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,9
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,10
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,11
70171,Burhanpur,2025,18457545.30196079,18.45754530196079,12
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,1
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,2
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,3
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,4
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,5
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,6
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,7
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,8
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,9
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,10
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,11
17718,Chhatarpur,2015,40258642.35294119,40.258642352941195,12
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,1
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,2
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,3
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,4
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,5
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,6
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,7
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,8
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,9
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,10
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,11
17718,Chhatarpur,2016,42296735.40235295,42.29673540235295,12
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,1
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,2
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,3
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,4
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,5
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,6
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,7
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,8
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,9
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,10
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,11
17718,Chhatarpur,2017,44334828.45176472,44.334828451764714,12
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,1
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,2
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,3
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,4
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,5
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,6
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,7
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,8
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,9
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,10
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,11
17718,Chhatarpur,2018,46372921.50117648,46.37292150117648,12
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,1
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,2
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,3
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,4
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,5
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,6
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,7
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,8
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,9
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,10
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,11
17718,Chhatarpur,2019,48411014.55058824,48.41101455058824,12
17718,Chhatarpur,2020,50449107.6,50.449107600000005,1
17718,Chhatarpur,2020,50449107.6,50.449107600000005,2
17718,Chhatarpur,2020,50449107.6,50.449107600000005,3
17718,Chhatarpur,2020,50449107.6,50.449107600000005,4
17718,Chhatarpur,2020,50449107.6,50.449107600000005,5
17718,Chhatarpur,2020,50449107.6,50.449107600000005,6
17718,Chhatarpur,2020,50449107.6,50.449107600000005,7
17718,Chhatarpur,2020,50449107.6,50.449107600000005,8
17718,Chhatarpur,2020,50449107.6,50.449107600000005,9
17718,Chhatarpur,2020,50449107.6,50.449107600000005,10
17718,Chhatarpur,2020,50449107.6,50.449107600000005,11
17718,Chhatarpur,2020,50449107.6,50.449107600000005,12
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,1
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,2
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,3
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,4
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,5
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,6
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,7
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,8
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,9
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,10
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,11
17718,Chhatarpur,2021,51741866.80862745,51.74186680862745,12
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,1
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,2
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,3
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,4
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,5
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,6
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,7
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,8
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,9
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,10
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,11
17718,Chhatarpur,2022,53034626.0172549,53.034626017254894,12
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,1
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,2
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,3
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,4
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,5
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,6
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,7
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,8
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,9
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,10
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,11
17718,Chhatarpur,2023,54327385.22588235,54.32738522588235,12
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,1
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,2
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,3
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,4
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,5
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,6
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,7
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,8
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,9
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,10
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,11
17718,Chhatarpur,2024,55620144.4345098,55.6201444345098,12
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,1
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,2
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,3
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,4
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,5
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,6
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,7
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,8
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,9
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,10
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,11
17718,Chhatarpur,2025,56912903.64313725,56.91290364313725,12
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,1
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,2
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,3
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,4
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,5
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,6
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,7
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,8
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,9
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,10
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,11
17719,Chhindwara,2015,51930357.25098039,51.93035725098039,12
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,1
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,2
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,3
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,4
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,5
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,6
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,7
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,8
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,9
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,10
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,11
17719,Chhindwara,2016,53771293.10980392,53.77129310980392,12
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,1
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,2
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,3
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,4
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,5
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,6
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,7
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,8
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,9
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,10
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,11
17719,Chhindwara,2017,55612228.968627445,55.61222896862745,12
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,1
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,2
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,3
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,4
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,5
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,6
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,7
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,8
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,9
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,10
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,11
17719,Chhindwara,2018,57453164.827450976,57.453164827450976,12
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,1
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,2
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,3
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,4
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,5
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,6
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,7
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,8
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,9
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,10
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,11
17719,Chhindwara,2019,59294100.6862745,59.2941006862745,12
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,1
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,2
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,3
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,4
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,5
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,6
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,7
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,8
17719,Chhindwara,2020,61135036.54509803,61.13503654509803,9
