district_code,district,year,month,lst,night_lst
17742,Ratlam,2019.0,1.0,24.67853840904836,11.083461538461572
17743,Rewa,2019.0,1.0,23.97920362639425,11.024571914893643
17744,Sagar,2019.0,1.0,24.104336849767325,10.93274918691413
17745,Satna,2019.0,1.0,24.01864967258427,11.310300595441815
17746,Sehore,2019.0,1.0,24.516498089925964,12.000281484570504
17747,Seoni,2019.0,1.0,25.783517950485788,11.56783783783787
17749,Shajapur,2019.0,1.0,23.79965324608713,9.747496594362385
17750,Shivpuri,2019.0,1.0,23.370294028799925,10.550607612650467
17751,Sidhi,2019.0,1.0,23.010561412849466,10.704260587108486
17753,Tikamgarh,2019.0,1.0,22.475590961263432,10.96642963576162
17754,Ujjain,2019.0,1.0,23.754315861932366,11.126140350877218
17755,Vidisha,2019.0,1.0,22.97669324514355,10.488421052631608
70171,Burhanpur,2019.0,1.0,29.39640233574854,13.682058823529442
17728,Hoshangabad,2019.0,2.0,26.333860323800774,16.892617516770365
17730,Jabalpur,2019.0,2.0,27.99525634946905,15.45824110660959
17732,Mandla,2019.0,2.0,30.727101918331893,15.92241753594591
17733,Mandsaur,2019.0,2.0,27.75001818747533,13.608081261510163
17734,Morena,2019.0,2.0,23.076123517836493,12.931323408642216
17741,Rajgarh,2019.0,2.0,29.63274176151419,16.208045746021917
17756,West Nimar,2019.0,2.0,32.972805171060386,16.983381568894703
70170,Barwani,2019.0,2.0,35.361605724825466,16.743067693423992
70172,Dindori,2019.0,2.0,30.382294822479615,15.474699243704361
70173,Harda,2019.0,2.0,28.736387929390144,18.086727400757006
70174,Katni,2019.0,2.0,27.168340541753878,14.926483333131856
70175,Neemuch,2019.0,2.0,28.477765216551596,14.469909516451946
70176,Sheopur,2019.0,2.0,26.217188831923604,14.148553906088749
70177,Umaria,2019.0,2.0,27.99091356258497,16.113211545999263
17725,East Nimar,2019.0,2.0,32.230140621512504,19.05081851348173
17726,Guna,2019.0,2.0,26.76562043083459,12.91681041632115
17748,Shahdol,2019.0,2.0,29.224918688371584,15.287163512132674
70168,Anuppur,2019.0,2.0,30.32921894906573,14.996980125761086
70169,Ashoknagar,2019.0,2.0,25.60640526918177,14.46498065083557
17712,Balaghat,2019.0,2.0,28.3170905405082,16.558955067863337
17714,Betul,2019.0,2.0,33.47124325778698,17.999534623471533
17715,Bhind,2019.0,2.0,21.731737679173623,11.769102553734486
17716,Bhopal,2019.0,2.0,28.13939783619377,15.967847138239655
17718,Chhatarpur,2019.0,2.0,27.198013330843615,13.883649632489805
17719,Chhindwara,2019.0,2.0,31.94520891577327,17.154869043312864
17720,Damoh,2019.0,2.0,29.03599768317263,14.86484047687374
17721,Datia,2019.0,2.0,21.88372889126722,11.551374901561159
17722,Dewas,2019.0,2.0,32.629902482792495,19.143126509244443
17723,Dhar,2019.0,2.0,32.91387510833199,16.346836230966858
17727,Gwalior,2019.0,2.0,23.6515079368119,13.650373343396376
17729,Indore,2019.0,2.0,30.620312652590453,17.32202599640672
17731,Jhabua,2019.0,2.0,33.50488858601194,15.56415932643185
17735,Narsinghpur,2019.0,2.0,28.633293837637183,16.556817787126867
17736,Panna,2019.0,2.0,28.548993806935524,14.252479623118962
17739,Raisen,2019.0,2.0,28.256717288580056,16.962023677885753
17742,Ratlam,2019.0,2.0,30.06165944898865,14.273602409002095
17743,Rewa,2019.0,2.0,26.899061616580312,14.034294330329313
17744,Sagar,2019.0,2.0,28.6333750278623,12.617666361695672
17745,Satna,2019.0,2.0,26.75461503389671,14.435604456597924
17746,Sehore,2019.0,2.0,30.25850836276791,17.32426122742941
17747,Seoni,2019.0,2.0,30.343182674906366,16.34719597234033
17749,Shajapur,2019.0,2.0,30.06779680208184,16.048054875917533
17750,Shivpuri,2019.0,2.0,25.425827398499802,12.719413799775584
17751,Sidhi,2019.0,2.0,27.420912050734337,15.14356598226205
17753,Tikamgarh,2019.0,2.0,24.70993088772913,13.992395151728095
17754,Ujjain,2019.0,2.0,30.224672204960836,14.88593750000003
17755,Vidisha,2019.0,2.0,26.649656980748286,13.641164383561678
70171,Burhanpur,2019.0,2.0,34.64262953582847,17.80940770846972
17728,Hoshangabad,2019.0,3.0,35.617813316344154,18.269807162534455
17730,Jabalpur,2019.0,3.0,35.7431049283867,17.247945570585294
17732,Mandla,2019.0,3.0,38.13828960658408,17.831687965062457
17733,Mandsaur,2019.0,3.0,40.310679513415586,19.757469937469967
17734,Morena,2019.0,3.0,33.77581377934865,19.543877488571976
17741,Rajgarh,2019.0,3.0,41.54244833719403,17.325590081363845
17756,West Nimar,2019.0,3.0,43.55855592994839,18.793961960427033
70170,Barwani,2019.0,3.0,44.83519114928744,19.516698824633604
70172,Dindori,2019.0,3.0,37.76735757190014,17.072710699298668
70173,Harda,2019.0,3.0,39.78522609231171,17.880436373944836
70174,Katni,2019.0,3.0,34.36963965824152,17.364936355105872
70175,Neemuch,2019.0,3.0,40.17414501094395,18.34138012130217
70176,Sheopur,2019.0,3.0,36.82693281687171,18.359644696908475
70177,Umaria,2019.0,3.0,35.14319574077893,17.71962796010784
17725,East Nimar,2019.0,3.0,42.07558516435021,19.104706171710877
17726,Guna,2019.0,3.0,38.662455369303416,15.138675145316899
17748,Shahdol,2019.0,3.0,36.41950597384539,18.09584545031124
70168,Anuppur,2019.0,3.0,36.633442886126545,18.512733583622623
70169,Ashoknagar,2019.0,3.0,37.3602968254601,14.87651270561653
17712,Balaghat,2019.0,3.0,34.66110353231685,19.189038912929497
17714,Betul,2019.0,3.0,41.92070720441519,17.36366839598559
17715,Bhind,2019.0,3.0,33.505270410621286,17.950981870826965
17716,Bhopal,2019.0,3.0,38.290470701526814,17.201528579058323
17718,Chhatarpur,2019.0,3.0,37.51504954112163,17.126133752233564
17719,Chhindwara,2019.0,3.0,39.68358916692194,18.580761590782128
17720,Damoh,2019.0,3.0,39.40023504383504,18.62618398588868
17721,Datia,2019.0,3.0,30.814153894820787,18.530835888210422
17722,Dewas,2019.0,3.0,42.89548881237649,19.505956260958772
17723,Dhar,2019.0,3.0,44.12473975250404,18.71719920711109
17727,Gwalior,2019.0,3.0,34.18983076203051,18.96388126472234
17729,Indore,2019.0,3.0,41.16026633880644,18.600011611572025
17731,Jhabua,2019.0,3.0,43.842191267967344,17.901256692025957
17735,Narsinghpur,2019.0,3.0,37.38200432971231,18.462129302132684
17736,Panna,2019.0,3.0,37.928895628471935,17.753778376551455
17739,Raisen,2019.0,3.0,38.105473936401545,17.241690335369025
17742,Ratlam,2019.0,3.0,41.80550016799142,20.094444444444477
17743,Rewa,2019.0,3.0,34.44837807922869,18.215224354443315
17744,Sagar,2019.0,3.0,39.60248514599766,16.899409372750714
17745,Satna,2019.0,3.0,34.810041834209386,17.645669734230932
17746,Sehore,2019.0,3.0,41.10955286144261,17.710656403486663
17747,Seoni,2019.0,3.0,37.72256903454109,17.771063469698845
17749,Shajapur,2019.0,3.0,41.32711671559384,16.822812919946273
17750,Shivpuri,2019.0,3.0,36.652176268937275,16.597144318846258
17751,Sidhi,2019.0,3.0,34.47596794400907,18.08813352522513
17753,Tikamgarh,2019.0,3.0,35.2881017004566,16.490849608099307
17754,Ujjain,2019.0,3.0,41.46261990273433,19.80258064516132
17755,Vidisha,2019.0,3.0,38.148839591161156,16.01904313843354
70171,Burhanpur,2019.0,3.0,43.865955374335854,20.050776619625818
17728,Hoshangabad,2019.0,4.0,45.500972073677474,21.027280502052957
17730,Jabalpur,2019.0,4.0,44.37701578980336,19.883793571079476
17732,Mandla,2019.0,4.0,45.78343898244964,20.574726597106046
17733,Mandsaur,2019.0,4.0,47.729666061260644,25.38018401380106
17734,Morena,2019.0,4.0,41.91762087492569,23.472137099759635
17741,Rajgarh,2019.0,4.0,48.30050741406797,24.812500000000036
17756,West Nimar,2019.0,4.0,49.92691303666797,27.021764705882383
70170,Barwani,2019.0,4.0,50.37227186641359,28.44701271736312
70172,Dindori,2019.0,4.0,44.70043576417582,21.08292377701937
70173,Harda,2019.0,4.0,47.737074920839156,24.675000000000022
70174,Katni,2019.0,4.0,43.5328743124838,20.21790927158443
70175,Neemuch,2019.0,4.0,46.57645197681214,25.93276731410636
70176,Sheopur,2019.0,4.0,44.792372714873274,22.8582913392797
70177,Umaria,2019.0,4.0,43.170809751273254,22.224455123866285
17725,East Nimar,2019.0,4.0,48.20480690984276,27.54321850750601
17726,Guna,2019.0,4.0,47.105398730968396,24.556842105263186
17748,Shahdol,2019.0,4.0,43.44158525601939,21.4639780769497
70168,Anuppur,2019.0,4.0,42.92071828902026,21.689454545454574
70169,Ashoknagar,2019.0,4.0,46.43062865555313,24.67333333333337
17712,Balaghat,2019.0,4.0,41.78207981320122,23.653932130748164
17714,Betul,2019.0,4.0,48.54496150261563,22.289888600475912
17715,Bhind,2019.0,4.0,44.16759678973433,24.166890400499785
17716,Bhopal,2019.0,4.0,45.5287333945499,26.225703397904127
17718,Chhatarpur,2019.0,4.0,45.00515483558345,26.224000000000036
17719,Chhindwara,2019.0,4.0,47.946346995405825,21.495682834450527
17720,Damoh,2019.0,4.0,47.30758362192504,22.553448275862113
17721,Datia,2019.0,4.0,41.56642639152502,20.662688026525068
17722,Dewas,2019.0,4.0,48.97234929229395,23.811600000000034
17723,Dhar,2019.0,4.0,50.732071243175845,25.83739774330046
17727,Gwalior,2019.0,4.0,42.76908844051214,23.589929600304455
17729,Indore,2019.0,4.0,48.12160057562861,26.884058822485333
17735,Narsinghpur,2019.0,4.0,44.73448449451526,21.488813854304176
17736,Panna,2019.0,4.0,45.71834088641981,26.850000000000023
17739,Raisen,2019.0,4.0,47.182961217223216,21.334397415396687
17742,Ratlam,2019.0,4.0,49.53308762008418,26.085000000000036
17743,Rewa,2019.0,4.0,42.6076343977332,24.713585667215835
17744,Sagar,2019.0,4.0,47.31972537683552,22.075401259301692
17745,Satna,2019.0,4.0,43.165520737903286,23.061413254786476
17746,Sehore,2019.0,4.0,48.59913462723024,23.882027604337853
17747,Seoni,2019.0,4.0,46.51055552554666,20.48792850441935
17749,Shajapur,2019.0,4.0,48.076832621130194,23.43571428571432
17750,Shivpuri,2019.0,4.0,44.97538399193002,21.45771944857862
17751,Sidhi,2019.0,4.0,42.76779865346642,24.00032936476856
17753,Tikamgarh,2019.0,4.0,44.04784724322881,26.05000000000001
17754,Ujjain,2019.0,4.0,48.7944206125441,25.68180000000005
17755,Vidisha,2019.0,4.0,46.99730575578074,23.000909090909122
70171,Burhanpur,2019.0,4.0,49.942392948649385,26.967058823529452
17728,Hoshangabad,2019.0,5.0,46.31206849354076,24.815739978282554
17730,Jabalpur,2019.0,5.0,48.04527016219215,24.899206102018137
17732,Mandla,2019.0,5.0,48.23206858806579,26.02137635794516
17733,Mandsaur,2019.0,5.0,47.42794649113281,27.117048143279682
17734,Morena,2019.0,5.0,45.86173136628525,25.195671272785116
17741,Rajgarh,2019.0,5.0,49.45355276183459,27.649198927190348
17756,West Nimar,2019.0,5.0,49.054356264111156,30.40375000000003
70170,Barwani,2019.0,5.0,48.68269027248642,29.91600000000002
70172,Dindori,2019.0,5.0,47.05487193973226,22.170791729016507
70173,Harda,2019.0,5.0,48.050842032405576,26.652820183878582
70174,Katni,2019.0,5.0,46.83314634939947,25.65203187777546
70175,Neemuch,2019.0,5.0,47.140215333679166,27.22115856870771
70176,Sheopur,2019.0,5.0,45.6650775393142,26.636753735721108
70177,Umaria,2019.0,5.0,46.41441984435976,26.347231352718104
17725,East Nimar,2019.0,5.0,47.86832967397425,29.441483713048427
17726,Guna,2019.0,5.0,48.24772742833003,26.313234264747415
17748,Shahdol,2019.0,5.0,46.34629569931371,21.8919939335888
70168,Anuppur,2019.0,5.0,45.54620387876418,24.59095862275003
70169,Ashoknagar,2019.0,5.0,48.704499748625054,24.28766222222225
17712,Balaghat,2019.0,5.0,44.46686355390061,25.84033799759044
17714,Betul,2019.0,5.0,48.49307420094322,25.553296703296716
17715,Bhind,2019.0,5.0,47.33340067790348,23.059800933125977
17716,Bhopal,2019.0,5.0,49.63456344998698,26.94545817471284
17718,Chhatarpur,2019.0,5.0,47.66339051259542,25.141030961791866
17719,Chhindwara,2019.0,5.0,49.17953415313926,25.00345484961492
17720,Damoh,2019.0,5.0,49.88063811836697,26.731402766892113
17721,Datia,2019.0,5.0,46.77244514307533,23.815617722238027
17722,Dewas,2019.0,5.0,49.713910359301806,27.768461538461565
17723,Dhar,2019.0,5.0,48.31400967729781,28.378643042350923
17727,Gwalior,2019.0,5.0,46.30594935729559,25.91529531676634
17729,Indore,2019.0,5.0,48.11319364265706,28.846938086682048
17735,Narsinghpur,2019.0,5.0,45.57510350499835,25.175066913123878
17736,Panna,2019.0,5.0,48.40272683248135,26.53786599482503
17739,Raisen,2019.0,5.0,49.79430125922721,27.289461638164507
17742,Ratlam,2019.0,5.0,47.62374036280195,27.94920000000003
17743,Rewa,2019.0,5.0,46.98510433408495,26.043636363636384
17744,Sagar,2019.0,5.0,50.302742794154554,26.486001376846687
17745,Satna,2019.0,5.0,46.9548931063981,28.521875000000023
17746,Sehore,2019.0,5.0,49.94690823705407,26.60592337905161
17747,Seoni,2019.0,5.0,49.3779536112294,25.233935064351797
17749,Shajapur,2019.0,5.0,49.39890430131126,26.38105425581946
17750,Shivpuri,2019.0,5.0,46.8708016340625,25.015081883606317
17751,Sidhi,2019.0,5.0,46.242603251090216,28.210963309055952
17753,Tikamgarh,2019.0,5.0,47.50128497966036,24.75960573183216
17754,Ujjain,2019.0,5.0,48.359639012913654,28.070517241379335
17755,Vidisha,2019.0,5.0,50.18674773973776,26.321539706288117
70171,Burhanpur,2019.0,5.0,48.502372157896055,29.81838709677422
17728,Hoshangabad,2019.0,6.0,43.2408601202098,27.247992476193716
17730,Jabalpur,2019.0,6.0,44.8150262924827,26.001399777076017
17732,Mandla,2019.0,6.0,45.06991605868341,25.68738271703237
17733,Mandsaur,2019.0,6.0,43.673847555314886,25.019949956048453
17734,Morena,2019.0,6.0,43.55201104745175,26.304742393193948
17741,Rajgarh,2019.0,6.0,46.78380620927842,27.477803972652495
17756,West Nimar,2019.0,6.0,43.690399676459954,25.714421544382777
70170,Barwani,2019.0,6.0,43.550671379012584,25.211129145706224
70172,Dindori,2019.0,6.0,43.21825748108592,24.502604046570024
70173,Harda,2019.0,6.0,45.479863172867844,27.015547977829453
70174,Katni,2019.0,6.0,43.32619437737398,26.76726025180699
70175,Neemuch,2019.0,6.0,42.98763507282758,26.225775436235246
70176,Sheopur,2019.0,6.0,42.848971405929156,26.64749715376414
70177,Umaria,2019.0,6.0,42.351695988017305,26.859498435378633
17725,East Nimar,2019.0,6.0,44.222935272866444,27.794388905111955
17726,Guna,2019.0,6.0,45.61688096356613,27.769374821500378
17748,Shahdol,2019.0,6.0,42.50369056290888,26.03150390971239
70168,Anuppur,2019.0,6.0,42.55000981651622,26.049267700285572
70169,Ashoknagar,2019.0,6.0,44.83022823651937,26.16261548430724
17712,Balaghat,2019.0,6.0,42.67792523033655,26.34522271007444
17714,Betul,2019.0,6.0,45.69434871346252,26.43679010692732
17715,Bhind,2019.0,6.0,43.64727268959089,25.95487661129318
17716,Bhopal,2019.0,6.0,46.437919204569624,26.159505531960658
17718,Chhatarpur,2019.0,6.0,44.39207958393191,26.382825131160047
17719,Chhindwara,2019.0,6.0,46.12749367228187,25.780390024232855
17720,Damoh,2019.0,6.0,45.28237851713337,27.229395015007842
17721,Datia,2019.0,6.0,44.46661498005836,28.96125104551712
17722,Dewas,2019.0,6.0,45.309870080545245,26.12935685611169
17723,Dhar,2019.0,6.0,43.60628400630372,24.084638754054048
17727,Gwalior,2019.0,6.0,43.777478305230346,27.10580805327807
17729,Indore,2019.0,6.0,44.17762272185371,24.595949786134756
17731,Jhabua,2019.0,6.0,43.03098567839141,24.33147795620627
17735,Narsinghpur,2019.0,6.0,43.28612164422832,26.79288409684565
17736,Panna,2019.0,6.0,44.72807959527184,26.530022489625345
17739,Raisen,2019.0,6.0,46.11817201962429,26.84755639139118
17742,Ratlam,2019.0,6.0,42.893071839311,24.832369262730822
17743,Rewa,2019.0,6.0,45.87664669162284,26.442248907982524
17744,Sagar,2019.0,6.0,45.24004670739184,26.445762947750147
17745,Satna,2019.0,6.0,43.897187700477325,26.70922879093811
17746,Sehore,2019.0,6.0,46.78523430369225,26.499780929996902
17747,Seoni,2019.0,6.0,46.93660648054036,25.867892438242624
17749,Shajapur,2019.0,6.0,45.691862250439904,26.065101982370724
17750,Shivpuri,2019.0,6.0,43.77745808306092,27.285779263196307
17751,Sidhi,2019.0,6.0,43.09904877646061,26.76607889139819
17753,Tikamgarh,2019.0,6.0,43.82786616125449,26.088835629730283
17754,Ujjain,2019.0,6.0,43.9165889572793,24.166008201992607
17755,Vidisha,2019.0,6.0,46.017579152555086,27.524228530158123
70171,Burhanpur,2019.0,6.0,46.05564161469936,27.86028352248395
17728,Hoshangabad,2019.0,7.0,36.58462288791557,25.013539939879532
17730,Jabalpur,2019.0,7.0,34.420571445578894,22.419130091243577
17732,Mandla,2019.0,7.0,32.43799146678181,21.447373734180744
17733,Mandsaur,2019.0,7.0,36.62609216547323,19.821113706714083
17734,Morena,2019.0,7.0,36.043273538823144,22.27393318090197
17741,Rajgarh,2019.0,7.0,37.43282393199088,20.778014371872224
17756,West Nimar,2019.0,7.0,38.388436886573025,24.714539183243865
70170,Barwani,2019.0,7.0,37.551134846645304,23.860564446657648
70172,Dindori,2019.0,7.0,31.654862928951687,18.990995292956235
70173,Harda,2019.0,7.0,38.58487191180869,25.01712328417059
70174,Katni,2019.0,7.0,34.47683823413386,23.594330949285542
70175,Neemuch,2019.0,7.0,36.18864274241432,20.947512906468027
70176,Sheopur,2019.0,7.0,35.24578008099993,24.030387441925996
70177,Umaria,2019.0,7.0,32.892631078456404,22.616252208187998
17725,East Nimar,2019.0,7.0,36.815541837632495,25.49952206697309
17726,Guna,2019.0,7.0,36.276300662171025,20.49807406290067
17748,Shahdol,2019.0,7.0,33.77339622549176,20.23991965929484
70168,Anuppur,2019.0,7.0,33.545285422039484,21.609693464828542
70169,Ashoknagar,2019.0,7.0,36.677571031755235,20.217708381373196
17712,Balaghat,2019.0,7.0,31.43329557436906,21.94025589681635
17714,Betul,2019.0,7.0,34.49417302198266,22.30296355262486
17715,Bhind,2019.0,7.0,35.260731899993196,22.009169796030925
17716,Bhopal,2019.0,7.0,36.11194020204356,22.915584190138972
17718,Chhatarpur,2019.0,7.0,37.94269051701823,23.47748624309016
17719,Chhindwara,2019.0,7.0,36.3450051582165,21.71438830661589
17720,Damoh,2019.0,7.0,38.02705541399747,24.040537792417283
17721,Datia,2019.0,7.0,37.5822945653399,24.332688234846024
17722,Dewas,2019.0,7.0,36.85513976389557,24.920269409559022
17723,Dhar,2019.0,7.0,35.67304150842766,21.65015785788856
17727,Gwalior,2019.0,7.0,37.5383171669711,25.918464340588365
17729,Indore,2019.0,7.0,33.95483422753017,22.815983540395255
17731,Jhabua,2019.0,7.0,34.72462615045206,21.994092956632944
17735,Narsinghpur,2019.0,7.0,36.628249609252286,22.573336354606443
17736,Panna,2019.0,7.0,35.719502911161996,23.08596914280945
17739,Raisen,2019.0,7.0,37.12540274952901,23.456544079313307
17742,Ratlam,2019.0,7.0,35.29355941525486,20.625014253252978
17743,Rewa,2019.0,7.0,36.20060353582732,23.58900009495526
17744,Sagar,2019.0,7.0,38.47501366303851,23.957252487168105
17745,Satna,2019.0,7.0,35.498680388006235,23.75007472053475
17746,Sehore,2019.0,7.0,37.71105200853044,24.17326700871682
17747,Seoni,2019.0,7.0,34.10571250311952,22.196534600179223
17749,Shajapur,2019.0,7.0,37.621947293951095,20.509040046314098
17750,Shivpuri,2019.0,7.0,36.93703526309975,22.15365110141938
17751,Sidhi,2019.0,7.0,34.37358443209723,23.57918587866576
17753,Tikamgarh,2019.0,7.0,38.093195812046694,22.79566211330345
17754,Ujjain,2019.0,7.0,35.02131476928238,19.68954388342936
17755,Vidisha,2019.0,7.0,37.376110145807594,24.064924758180315
70171,Burhanpur,2019.0,7.0,37.012950345332605,25.23726897214724
17728,Hoshangabad,2019.0,8.0,27.934490852241428,19.853147473786812
17730,Jabalpur,2019.0,8.0,27.585178558774615,21.826111046892468
17732,Mandla,2019.0,8.0,26.84741074327806,21.4746087866917
17733,Mandsaur,2019.0,8.0,27.67981756958636,19.3343458939373
17734,Morena,2019.0,8.0,29.642745297942817,24.27796300360652
17741,Rajgarh,2019.0,8.0,27.520012098051684,19.257094603626552
17756,West Nimar,2019.0,8.0,28.460251502725015,18.901206066139334
70170,Barwani,2019.0,8.0,28.39988258290043,16.932035639628243
70172,Dindori,2019.0,8.0,27.87393469329938,19.43526116341041
70173,Harda,2019.0,8.0,27.66901642196919,17.94995789254804
70174,Katni,2019.0,8.0,27.47512812424424,23.071975772427123
70175,Neemuch,2019.0,8.0,28.047334251451595,20.131171062507526
70176,Sheopur,2019.0,8.0,29.23977607790358,24.21614502104684
70177,Umaria,2019.0,8.0,28.14827842922359,22.42974250555334
17725,East Nimar,2019.0,8.0,27.832460992378216,17.19150003788385
17726,Guna,2019.0,8.0,26.612167942400543,21.478978926296914
17748,Shahdol,2019.0,8.0,29.31672945061727,22.260437339959203
70168,Anuppur,2019.0,8.0,29.224766013594106,21.392086206464242
70169,Ashoknagar,2019.0,8.0,27.30451884798603,21.4742818057872
17712,Balaghat,2019.0,8.0,26.732166441171174,22.086271346116845
17714,Betul,2019.0,8.0,27.06075135907259,17.559110252337362
17715,Bhind,2019.0,8.0,31.622086198113763,24.82474713134013
17716,Bhopal,2019.0,8.0,26.94155277148267,17.0643708379464
17718,Chhatarpur,2019.0,8.0,28.82595910866076,23.371474438850523
17719,Chhindwara,2019.0,8.0,26.73864582649723,19.348411314642565
17720,Damoh,2019.0,8.0,28.124750163913042,21.884559140119045
17721,Datia,2019.0,8.0,29.986340407266717,24.715921372257203
17722,Dewas,2019.0,8.0,26.803726780380792,18.13966836912635
17723,Dhar,2019.0,8.0,26.755424347865496,19.807933813234357
17727,Gwalior,2019.0,8.0,29.03054497681157,24.030608780627063
17729,Indore,2019.0,8.0,26.02679895015431,18.441566374120814
17731,Jhabua,2019.0,8.0,26.598962563942038,19.19241558572658
17735,Narsinghpur,2019.0,8.0,27.808970809536362,20.890095378139957
17736,Panna,2019.0,8.0,28.632254976041267,23.440520644147874
17739,Raisen,2019.0,8.0,25.795796685069092,19.79960445878404
17742,Ratlam,2019.0,8.0,27.06647411880756,20.729715578775018
17743,Rewa,2019.0,8.0,29.76090473252748,25.163634276853074
17744,Sagar,2019.0,8.0,26.81679091505129,21.3778894177688
17745,Satna,2019.0,8.0,28.934825313672256,23.728737212571108
17746,Sehore,2019.0,8.0,26.791145600766217,19.127073375792726
17747,Seoni,2019.0,8.0,26.907536242793142,20.42549897844212
17749,Shajapur,2019.0,8.0,26.87877989497744,19.1974181708506
17750,Shivpuri,2019.0,8.0,28.253413225890284,22.678194152071836
17751,Sidhi,2019.0,8.0,30.021530361451727,23.006540506837823
17753,Tikamgarh,2019.0,8.0,28.450617413980765,23.279970959114674
17754,Ujjain,2019.0,8.0,25.965923091852385,18.528920745557986
17755,Vidisha,2019.0,8.0,27.049439443713755,20.249677723691168
70171,Burhanpur,2019.0,8.0,27.962119075431414,18.739493814301166
17728,Hoshangabad,2019.0,9.0,28.20112411837022,21.977086797567818
17730,Jabalpur,2019.0,9.0,29.132080827689904,22.013005576707453
17732,Mandla,2019.0,9.0,27.844363869156737,19.45361896768391
17733,Mandsaur,2019.0,9.0,29.960180104065717,21.602945458664422
17734,Morena,2019.0,9.0,30.63241092983303,22.29583614187831
17741,Rajgarh,2019.0,9.0,29.968314712750978,21.754996361872454
17756,West Nimar,2019.0,9.0,29.85903784410689,21.202893540988097
70170,Barwani,2019.0,9.0,29.834943926833578,20.108552167512876
70172,Dindori,2019.0,9.0,27.115294948356606,19.873828038528014
70173,Harda,2019.0,9.0,29.900080602051133,21.994801317770776
70174,Katni,2019.0,9.0,28.281498918328207,21.226772970924245
70175,Neemuch,2019.0,9.0,29.381501917372297,21.23076201520046
70176,Sheopur,2019.0,9.0,29.17920269228492,22.036601136926926
70177,Umaria,2019.0,9.0,28.12527518134079,21.80886827447703
17725,East Nimar,2019.0,9.0,29.59208315093047,21.92648405078097
17726,Guna,2019.0,9.0,29.099108767778237,21.069650609153605
17748,Shahdol,2019.0,9.0,27.962885696617242,20.82178624825108
70168,Anuppur,2019.0,9.0,27.55179462967769,21.736105324047095
70169,Ashoknagar,2019.0,9.0,28.88699762001562,21.098056780901093
17712,Balaghat,2019.0,9.0,26.784137662943966,20.57432483486213
17714,Betul,2019.0,9.0,27.835961498700872,20.390018812622525
17715,Bhind,2019.0,9.0,30.79089815179784,22.473330172785403
17716,Bhopal,2019.0,9.0,28.74023870539978,19.9950765157049
17718,Chhatarpur,2019.0,9.0,29.4617549660117,22.468219961632567
17719,Chhindwara,2019.0,9.0,27.491575630207002,19.758849774405267
17720,Damoh,2019.0,9.0,29.395312880663397,19.213861715928655
17721,Datia,2019.0,9.0,28.945851902329224,20.78526709907405
17722,Dewas,2019.0,9.0,29.968722438595744,21.823672724166656
17723,Dhar,2019.0,9.0,29.99717880950473,22.553799965806135
17727,Gwalior,2019.0,9.0,29.66815413110234,22.3006630550409
17729,Indore,2019.0,9.0,29.929104391890366,21.832292833398256
17731,Jhabua,2019.0,9.0,28.941209371763065,21.744359915126896
17735,Narsinghpur,2019.0,9.0,28.625217863297642,20.510903322953673
17736,Panna,2019.0,9.0,29.08529005931308,21.382103004291864
17739,Raisen,2019.0,9.0,28.122197337816697,21.715885343428905
17742,Ratlam,2019.0,9.0,30.30901906477927,21.618230881479487
17743,Rewa,2019.0,9.0,29.55212802675026,23.16087269310167
17744,Sagar,2019.0,9.0,29.17303936762715,20.65312660357872
17745,Satna,2019.0,9.0,28.86340182433198,22.416518677646522
17746,Sehore,2019.0,9.0,29.41158776798949,20.694422093368317
17747,Seoni,2019.0,9.0,27.4994942167587,18.62485405145953
17749,Shajapur,2019.0,9.0,30.322362874519772,21.3982959683497
17750,Shivpuri,2019.0,9.0,28.97387906829974,21.680955775909872
17751,Sidhi,2019.0,9.0,28.537322741191485,21.576724685732657
17753,Tikamgarh,2019.0,9.0,29.190435247327976,23.29685863874347
17754,Ujjain,2019.0,9.0,30.72400706976316,21.84422050832605
17755,Vidisha,2019.0,9.0,29.17692953920057,20.70703044803385
70171,Burhanpur,2019.0,9.0,29.848095336458588,21.418800195090256
17728,Hoshangabad,2019.0,10.0,30.261057055389184,21.16023137877948
17730,Jabalpur,2019.0,10.0,30.46093763698655,18.208492384871725
17732,Mandla,2019.0,10.0,29.11690074000474,18.560973362271273
17733,Mandsaur,2019.0,10.0,33.01929071376358,17.82730674249578
17734,Morena,2019.0,10.0,34.49825656306476,18.85495151464787
17741,Rajgarh,2019.0,10.0,33.04435852951827,18.681828965545396
17756,West Nimar,2019.0,10.0,32.61695617985019,21.628671718045798
70170,Barwani,2019.0,10.0,32.996436988240525,21.13950021171342
70172,Dindori,2019.0,10.0,28.376072550482835,17.72708281008229
70173,Harda,2019.0,10.0,32.72664807861051,21.427017127210775
70174,Katni,2019.0,10.0,29.38316297796992,18.49449451346939
70175,Neemuch,2019.0,10.0,32.77487230480369,18.27187421273044
70176,Sheopur,2019.0,10.0,31.47988932196906,18.288332305233865
70177,Umaria,2019.0,10.0,29.220077916092624,18.26898814692723
17725,East Nimar,2019.0,10.0,31.8533722805856,22.664925328248582
17726,Guna,2019.0,10.0,32.96144803946386,18.071122810989106
17748,Shahdol,2019.0,10.0,29.248920622251067,18.43291643081411
70168,Anuppur,2019.0,10.0,29.007986639615165,18.83104477528814
70169,Ashoknagar,2019.0,10.0,32.67806961247653,18.303531078574068
17712,Balaghat,2019.0,10.0,28.138230387862972,19.58134467417703
