,district_code,district,year,month,lst,night_lst,ndvi,total_population,built_up_area_sq_m,built_up_area_sq_km,district_area_sq_km,built_up_pct,month_sin,month_cos,lst_lag1,lst_lag2,lst_lag3,lst_3month_avg,lst_12month_avg,target_lst,ndvi_builtup_interaction,population_density,built_up_growth,ndvi_annual_average,ndvi_anomally,district_avg_lst,lst_anomally
3795,17749,Shajapur,2022,4,45.6607693383851,24.1914285714286,0.233797731168103,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,0.8665558000562658,-0.9999987317275396,41.3562499360212,27.9042893970294,21.9907440596362,30.41709446422896,34.41933294645992,45.7796542981834,0.34733640219540246,519.1231213872833,0.0,0.44807624379083855,-0.21427851262273553,33.9833333158364,-7.372916620184803
3796,17749,Shajapur,2022,5,45.7796542981834,25.9123377573414,0.214905008020741,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,0.5011489580136382,-0.7085130991922728,45.6607693383851,41.3562499360212,27.9042893970294,38.3071028904786,34.3543392410295,43.2248771151403,0.3192688480198648,519.1231213872833,0.0,0.44807624379083855,-0.23317123577009755,33.9833333158364,-11.677436022548704
3797,17749,Shajapur,2022,6,43.2248771151403,25.6105170283689,0.243009808751775,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,0.0015926529164868,-0.0023889781122815,45.7796542981834,45.6607693383851,41.3562499360212,44.26555785752996,34.23901059597043,31.6610851676352,0.36102212048133797,519.1231213872833,0.0,0.44807624379083855,-0.20506643503906355,33.9833333158364,-11.796320982347005
3798,17749,Shajapur,2022,7,31.6610851676352,22.9019104286511,0.347535389383478,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,-0.4983899795832512,0.7051332290084228,43.2248771151403,45.7796542981834,45.6607693383851,44.88843358390298,34.6170019226204,28.6704237619752,0.5163082258366423,519.1231213872833,0.0,0.44807624379083855,-0.10054085440736055,33.9833333158364,-9.241543799303905
3799,17749,Shajapur,2022,8,28.6704237619752,21.8518623498379,0.693573922715642,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,-0.8649616828896994,0.9999949269133752,31.6610851676352,43.2248771151403,45.7796542981834,40.22187219365302,33.94506472373163,32.5505582594117,1.0303926807544215,519.1231213872833,0.0,0.44807624379083855,0.24549767892480345,33.9833333158364,2.322248148201197
3800,17749,Shajapur,2022,9,32.5505582594117,22.1921775265844,0.561282410622584,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,-0.999997146387718,0.7096361320420428,28.6704237619752,31.6610851676352,43.2248771151403,34.51879534825026,33.95373901615027,35.8238823722101,0.8338567365353817,519.1231213872833,0.0,0.44807624379083855,0.11320616683174545,33.9833333158364,5.312909553861196
3801,17749,Shajapur,2022,10,35.8238823722101,18.55,0.397422327816578,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,-0.8673495625624736,0.0039816234540788,32.5505582594117,28.6704237619752,31.6610851676352,30.96068906300741,33.97547933335639,31.0042300531052,0.5904216469777475,519.1231213872833,0.0,0.44807624379083855,-0.050653915974260555,33.9833333158364,1.4327750564246955
3802,17749,Shajapur,2022,11,31.0042300531052,15.286,0.417238528041556,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,-0.50252654219733,-0.7040030245947295,35.8238823722101,32.5505582594117,28.6704237619752,32.34828813119904,34.12968611143534,24.5720495463474,0.6198611443455757,519.1231213872833,0.0,0.44807624379083855,-0.030837715749282568,33.9833333158364,-1.8405490563737033
3803,17749,Shajapur,2022,12,24.5720495463474,14.3885737115461,0.650056044042625,1796166.0,51402720.8729411,51.4027208729411,3460,1.485627770894252,-0.0031853017931379,-0.999988585567158,31.0042300531052,35.8238823722101,32.5505582594117,33.12622356157573,34.14466474060869,21.4684245226041,0.9657413116673806,519.1231213872833,0.0,0.44807624379083855,0.2019798002517864,33.9833333158364,2.979103262731197
3804,17749,Shajapur,2023,1,21.4684245226041,12.1628820724386,0.708773449225583,1811223.0,52351686.5309803,52.3516865309803,3460,1.513054524016772,0.4997701026431024,0.7073882691671998,24.5720495463474,31.0042300531052,35.8238823722101,30.46672065722096,34.18323444209008,30.0406502979422,1.0724128738537404,523.4748554913294,0.027426753122520076,0.4620733970559326,0.24670005216965046,33.9833333158364,9.411283769488996
